username;date;retweets;text;hashtags;id
ArborScape;2016-03-17 16:20;0;"Does my lawn have Snow Mold ? what it is and what to do about it. http:// bit.ly/1puQJ4t by @arborscape pic.twitter.com/H5S7iS44t8";;"710486042609131520"
ArborScape;2016-03-16 23:09;0;"Does my lawn have Snow Mold ? http:// goo.gl/fb/ZJhwQj";;"710226459688837125"
uwpaul;2016-03-16 18:38;0;"When you're about to leave for a 2 day trip to rate snow mold sites and it snows 6 inches pic.twitter.com/aS1zk1Kio1";;"710158253167087618"
MoldHelp1;2016-03-16 14:49;0;"Snow mold pops up right after melting, causing allergies http:// buff.ly/1XgOz2L";;"710100608754307072"
XerxesWuff;2016-03-16 12:57;0;"raked out some snow mold and miscellaneous garbage, put down a light application of fertilizer, and pulled some obnoxious weeds";;"710072568078802944"
jpopko7;2016-03-16 01:06;0;"@MSUTurf That's why I refer to it as Microdochium patch/pink snow mold /fusarium patch (for the gray beards)/whatever you wanna call it";;"709893613887610880"
MSUTurf;2016-03-15 22:56;8;"Just some pink snow mold , I always think pink is a misnomer at this pt as its more copper/bronze colored to my eye pic.twitter.com/ZTxaYuE10K";;"709860773032493057"
kempsuturf;2016-03-15 17:13;0;"Accidental but useful check plot #snow mold pic.twitter.com/orm2EUypd7";#snow;"709774429602123776"
HamiltonTicket8;2016-03-15 16:49;0;"RT weedmanhamilton This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Hami";#Hami;"709768555030581249"
weedmanmontreal;2016-03-15 16:45;0;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Montreal";#Montreal;"709767540575174656"
wmcourtenay;2016-03-15 16:45;0;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Courtenay";#Courtenay;"709767528055185408"
weedmansurrey;2016-03-15 16:45;1;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Surrey";#Surrey;"709767514063036416"
weedmanGTA;2016-03-15 16:45;0;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Toronto";#Toronto;"709767500427354112"
weedmanottawa;2016-03-15 16:45;0;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Ottawa";#Ottawa;"709767484631617536"
weedmanhamilton;2016-03-15 16:45;0;"This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Hamilton";#Hamilton;"709767470421254144"
MuskokaElements;2016-03-15 14:30;3;"The Muskoka snow mold report, what to look for and how to repair it! #Muskoka #Lawn #Landscape #Irrigation pic.twitter.com/j5JvGtEkq7";#Muskoka #Lawn #Landscape #Irrigation;"709733401897648128"
cph_turf;2016-03-15 02:23;0;"This is what bluegrass fairway looks like after no fall snow mold app. Mostly invasive bent being attacked. #notbad pic.twitter.com/qbLlhJcqPC";#notbad;"709550619808366592"
GLCCTurf;2016-03-14 23:47;0;"Spray lines on edges of fairways from last falls snow mold protection.. We got some fantastic control! @SyngentaTurf pic.twitter.com/1MDgQfehaw";;"709511216708853761"
FMCturf;2016-03-14 20:05;2;"With Fame+T, you've got two layers of protection to battle snow mold http:// ow.ly/ZqYOP #FameFungicide pic.twitter.com/KIYF3ZUmCT";#FameFungicide;"709455406154784768"
WSAW;2016-03-14 18:54;0;"ICYMI: Snow mold in our area. Dr. Heather Schlesser explained on NewsChannel 7 at Noon what it is and what you... http:// fb.me/7fr1Ij4v5";;"709437610956099585"
llavalaurenn;2016-03-14 15:54;0;"Was wondering why my nose is still runny as it's been like a week since I was sick. Until I remembered snow mold .. And how windy it's been.";;"709392142284644352"
andrealori;2016-03-14 02:58;0;"@Pruny_thebeagle @SpottyBeagle yeah eyes are runny and nose drippy bol. Snow mold time";;"709196855477833728"
cjwturf;2016-03-14 02:03;0;"A couple fairways on the course that are not sprayed entirely. Makes great lines of snow mold . pic.twitter.com/5TCGnIHtqA";;"709183223536816128"
MidlandTurf;2016-03-13 20:36;0;"@PatCCraig pink snow mold disease.";;"709100906369949696"
GreenSightAg;2016-03-13 02:02;2;"@UMassTurfPath as we roll out our #turfgrass #drone system, we will be sure to implement a snow mold analysis to help early season.";#turfgrass #drone;"708820455067684865"
andrew_schlais;2016-03-12 23:38;0;"My mom won't stop talking about snow mold . Watch out for snow mold guys";;"708784251945283585"
UMassTurfPath;2016-03-12 22:12;1;"Snow mold peeping on a 60F day at Mt Washington Resort GC #typicalfamilyactivities pic.twitter.com/qEINLPxsUb";#typicalfamilyactivities;"708762588155420673"
PenderSuper;2016-03-12 21:13;0;"I've been hearing a lot about more snow mold with late season N apps. cc @Tim_kgc https:// twitter.com/urbanturfmn/st atus/708745521922330624 …";;"708747689052213248"
meganinnodak;2016-03-12 19:59;0;"I'm so ungodly allergic to snow mold . I've sneezed like 35 times today.";;"708729064694140928"
bapennstater;2016-03-12 17:03;2;"@turfpathology @JJBenelli Great day for pink snow mold viewing! pic.twitter.com/7cxBEEEluj";;"708684786710265856"
uwpaul;2016-03-12 17:01;0;"@turfmanPSU 30 inch snow storm and barely any snow mold ...you guys are doing something right";;"708684295842336768"
turfmanPSU;2016-03-12 15:43;0;"@uwpaul other than a few spots in the rough, this is the only snow mold we've found on our short cut turf pic.twitter.com/XSGDj7P39P";;"708664763740508160"
thewhalemann;2016-03-12 01:01;0;"@HoosicGrounds nutrients and some leaf spot/ snow mold protection.";;"708442824073682944"
North_Outdoors;2016-03-12 00:19;0;"Ever heard of snow mold ? http://www. northlandoutdoors.com/2016/03/11/sno w-mold-pops-up-right-after-melting-causing-allergies/ … #NorthlandOutdoors pic.twitter.com/e3NO9nhdMa";#NorthlandOutdoors;"708432067076329472"
moldbgonega;2016-03-11 20:59;0;"Snow mold pops up right after melting, causing allergies http:// buff.ly/1XgOxrx";;"708381805058068481"
AsbestosMoldNew;2016-03-11 20:01;0;"Snow mold pops up right after melting, causing allergies http:// buff.ly/1QLieAs";;"708367336131133440"
asbestosmoldct;2016-03-11 19:24;1;"Snow mold pops up right after melting, causing allergies http:// buff.ly/1XgOyM6";;"708357897823113217"
nucleargalaxy;2016-03-11 15:52;0;"Snow mold has be suffering. Why can't it stay winter forever?? I hate the spring thaw.";;"708304658029215744"
uwpaul;2016-03-11 01:06;8;"Seeing some great Microdochium at the Oregon St snow mold field day pic.twitter.com/BDHvZAqjLa";;"708081700379594752"
wilsonsghouse;2016-03-10 23:15;0;"Some great info on snow mold ! http:// fb.me/780OZIVTF";;"708053722106998784"
migreenskeeper;2016-03-10 19:08;0;"Snow Mold http:// buff.ly/1QGDHt9";;"707991430833303553"
NHLAVerde;2016-03-10 15:59;0;"Snow #mold is a fungus, that develops after 40 to 60 days of #snow cover and when #temperatures are around freezing. http:// bit.ly/21DxZgr";#mold #snow #temperatures;"707943847926468608"
uwpaul;2016-03-10 05:38;1;"Things are looking good for our northern snow mold firewall https:// twitter.com/marquettegolf/ status/707671003992858624 …";;"707787654666985472"
SamLeatherberry;2016-03-10 01:36;0;"Anyone else spray Proxy with their snow mold or in the fall? I'm hoping with this early warm weather we will see some results. #proxyprimo";#proxyprimo;"707726813104095232"
Elsablaine;2016-03-10 00:46;0;"@vidman my coworker was saying her eyes were burning today. She thought it was too early for allergies but we never thought of snow mold .";;"707714179537477632"
vidman;2016-03-10 00:44;0;"Ugh #allergies . Anyone else suffering today? With the ice almost gone, all that snow mold is flying around in the air. Bring on the rain!";#allergies;"707713708089348102"
UMassTurfPath;2016-03-09 20:43;1;""Maybe I should have worn shorts today"...File that under things you don't normally say while rating snow mold plots in March";;"707652970603749376"
Inspect4molD;2016-03-09 19:38;0;"Snow mold pops up right after melting, causing allergies http:// ow.ly/ZgzL1";;"707636803508047872"
Glencairnsuper;2016-03-09 18:07;0;"This why we spray prevetatively for snow mold . Bentgrass (greens, tees, fairways)is 100 % disease free. pic.twitter.com/s2ggCtVnu8";;"707613769808093184"
TurfgrassCanada;2016-03-09 15:32;2;"Do winter covers increase snow mold ? @uwpaul @Turfdiseases http:// ow.ly/V6KcT";;"707574665091424256"
marydavelindsay;2016-03-09 03:33;0;"Asthma!! Snow mold ? https:// twitter.com/lawyer1mom/sta tus/707363741717762048 …";;"707393873639776259"
netminderbois;2016-03-08 20:14;0;"@stoicbeard The smell of snow mold and thawing dog crap around the 'hood is swirling through my house with every gust of wind.";;"707283466853830656"
fortfunlawncare;2016-03-08 17:03;0;"It's about time for a Power Raking, and don't worry, we know how to handle that pesky Snow Mold ! #FortCollinsLawnCare #PowerRaking";#FortCollinsLawnCare #PowerRaking;"707235407793147904"
Blindbeader;2016-03-08 03:08;0;"@Eilonwy24 They work really really well. Even the holistic vet thinks it can act as a stop gap for a couple weeks until snow mold is gone";;"707025076604899329"
Lush_Landscapes;2016-03-08 01:36;0;"Steps to Help Prevent Snow Mold http:// fb.me/7MVNVtNnl";;"707002017940635648"
codyjbeckley;2016-03-07 21:52;0;"Spending more time in the turf lab - completed my first set of DNA extractions from snow mold : pic.twitter.com/RghAODJZmd";;"706945766560890880"
uwpaul;2016-03-07 19:49;0;"The melting snow is revealing some nice snow mold pressure in NE Wisconsin https:// twitter.com/dwmarach/statu s/706902402818043904 …";;"706914654296023042"
PUSportsTurf;2016-03-07 18:06;0;"Pink snow mold that was under the blankets pic.twitter.com/kD5DZLQMNj";;"706888815730884608"
NHLAVerde;2016-03-07 18:02;0;"Great tip to avoid snow mold on your grass! https:// twitter.com/BriggsStratton /status/705846670181978112 …";;"706887703451672577"
NHLAVerde;2016-03-07 15:59;0;"Snow #mold is a fungus, that develops after 40 to 60 days of #snow cover and when #temperatures are around freezing. http:// bit.ly/21DxZgr";#mold #snow #temperatures;"706856684254134272"
Dusk357A;2016-03-05 23:50;0;"Every few yrs I go thru daily sneezing fits iñ the Spring and can't figure out why. Then suddenly remember SNOW MOLD . My only allergy.";;"706250562220761089"
WolfgangCloud;2016-03-05 00:24;0;"@BenHUlmer snow mold here to represent *sniff*";;"705896768769101824"
siestalawncare;2016-03-04 17:23;0;"Get your Snow Mold Mitigated with us right here at Siesta Lawn Care! Call us at 970-690-3584. #SiestaLawnCare #SnowMoldMitigation";#SiestaLawnCare #SnowMoldMitigation;"705790870776320000"
fortfunlawncare;2016-03-04 16:41;0;"Get your Snow Mold taken care of today! Call Fort Collins Lawn & Garden now at 970-368-4496. #SnowMoldMitigation #FortCollinsLawnCare";#SnowMoldMitigation #FortCollinsLawnCare;"705780127360274432"
NHLAVerde;2016-03-04 15:59;1;"Snow #mold is a fungus, that develops after 40 to 60 days of #snow cover and when #temperatures are around freezing. http:// bit.ly/21DxZgr";#mold #snow #temperatures;"705769521164890112"
StaceyFergs;2016-03-04 15:51;0;"OK. I NEVER do this. But I have to go have a long nap lol. I'm getting killed by this snow mold allergy, and... http:// fb.me/2z61p66Jr";;"705767644134150147"
RuthinPwllGlasg;2016-03-04 14:24;0;"Ladies Mail on Sunday Match v Mold postponed to the 12th March due to snow Mold Golf Club";;"705745649480765440"
AdvancedCon;2016-03-04 13:30;0;"Welcome #spring snow-mold -free with this #ACTip . pic.twitter.com/XzW2wZqxVo";#spring #ACTip;"705732022736564226"
erictwatkins;2016-03-03 05:13;0;"@MDTurfPathology I know you are trying to build the cv, but no need to cite every sighting of snow mold";;"705244597040103424"
MDTurfPathology;2016-03-03 02:43;2;"While we wait for springtime, snow mold is here! 3 different citings in the past 24 hrs. pic.twitter.com/huTIrgTXR2";;"705206963320152064"
WeedProOhio;2016-03-02 23:30;0;"Beware of Snow Mold this Spring! http:// hubs.ly/H02cHh-0";;"705158242868051968"
ncdisasterteam;2016-03-02 18:36;0;"Greeley residents battling snow mold after white stuff #moldremoval , #moldremediation http:// webogi.com/6xZVRl pic.twitter.com/wraSvSPPam";#moldremoval #moldremediation;"705084471817670657"
nerdyki1130;2016-03-02 17:36;0;"Fuck the Greeley Tribune and their ill-informed article on snow mold";;"705069364714696704"
siestalawncare;2016-03-02 17:01;0;"Fort Collins and Windsor - Don't let Snow Mold get you Down. Call us today for your Snow Mold removal service. 970-690-3584 #SnowMold";#SnowMold;"705060579560579072"
NHLAVerde;2016-03-02 15:59;0;"Snow #mold is a fungus, that develops after 40 to 60 days of #snow cover and when #temperatures are around freezing. http:// bit.ly/21DxZgr";#mold #snow #temperatures;"705044744791941121"
greeleyjournal;2016-03-02 14:32;0;"Weld County residents battling snow mold after white stuff finally melts: It’s no secret that mold thrives in dark,… http:// m.tbnn.it/Kg990g";;"705022901821403136"
greeleyjournal;2016-03-02 11:50;0;"Greeley residents battling snow mold after white stuff finally melts: It’s no secret that mold thrives in dark,… http:// m.tbnn.it/Kg5dfB";;"704982256956276736"
CoCalLandscape;2016-03-02 04:16;0;"Snow Mold Disease Can Be Controlled - http:// cocal.com/snow-mold-dise ase-can-controlled/ …";;"704867942568058882"
iSellNoCoHomes;2016-03-02 01:46;0;"What is snow mold on you lawn and how do you treat it? http:// buff.ly/1OydOXW pic.twitter.com/b00pYlRppy";;"704830145425707009"
KCAssociatesHOA;2016-03-02 00:40;0;"Snow mold and voles are becoming a common problem around Colorado. See if your lawn is at risk! http:// bit.ly/1TPUoEP";;"704813496026816512"
WoodlandsTurf;2016-03-01 23:19;0;"Snow mold . Not funny but looks like #Sourpatchkidsgummybear pic.twitter.com/uO3no6RYm1";#Sourpatchkidsgummybear;"704793112288370689"
